tweetid,convoid,timestamp,printname,screenname,verified,mentions,cards,body,lang,links,likes,retweets
1126535974320652288,1126535773229080577,1557422080,محمود المحروقي,Scvl8pSlPrQ259c,False,NetflixMENA,False,نتفلكس تتحول الى الطبخ,ar,,1,
1126539219059523584,1126535773229080577,1557422854,نور ☂️| Light,Mohamd__nour,False,NetflixMENA,False,يعععع,ar,,1,
1126569248342585344,1126535773229080577,1557430014,faisalrooqy,Faisalrooqy,False,NetflixMENA,true, pic.twitter.com/X7qQC2WFlO,und,https://t.co/X7qQC2WFlO,1,
1126535875557564422,1126535773229080577,1557422057,مشاري,iixvq4,False,NetflixMENA,False,ههههههههه انني اضحك,ar,,1,
1126536787327844352,1126535773229080577,1557422274,العاتي,3theh,False,NetflixMENA thba_9,False,@thba_9,und,/thba_9,1,
1126537067197030403,1126535773229080577,1557422341,الغض,thba_9,False,3theh NetflixMENA,False,,und,,1,
1126559386858553344,1126535773229080577,1557427662,لوثبروك.#RDR2,Kingslayer_89,False,NetflixMENA,true,جوي  pic.twitter.com/EQpRY290ja,ar,https://t.co/EQpRY290ja,1,
1126536301153538048,1126535773229080577,1557422158,بيبه,_13nov,False,NetflixMENA,False,لا اتفق,ar,,1,
1126535982617104385,1126535773229080577,1557422082,𝕃𝕒𝕥𝕚𝕗𝕒🏆,iSolitudev,False,NetflixMENA,False,هههه الله يسعدك,ar,,1,
1126538433558663171,1126535773229080577,1557422667,Ruain,ruaiin,False,NetflixMENA,False,الله يسعدك,ar,,1,
1126535928539963392,1126535773229080577,1557422070,Lord Awad,blod350,False,NetflixMENA,False,هههه هههه,ar,,1,
1126537540029374464,1126535773229080577,1557422454,سيد الافعى,SayedEbrahieem,False,NetflixMENA,False,امتي الجزء التالت من البروفيسور ... هينزل حلقاته كاملة ولا حلقة كل اسبوع ؟,ar,,1,
1126536402483732481,1126535773229080577,1557422183,اسمي زوزو,azoufy,False,NetflixMENA,False,جوووي دوز نوت شيير فوود!!!,ar,,1,
1126536209382166528,1126535773229080577,1557422137,ً,ii3zr,False,NetflixMENA,False,ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه تضحكونننن مشلاهههههه ههه ههه ههه,ar,,1,
1126536004008062976,1126535773229080577,1557422088, ADEL,B_Adel,False,NetflixMENA,False,ماودكم تعطوني اشتراك شهر مجاني واضحك واعزز لكم كل رمضان ,ar,,1,
1126536641093480449,1126535773229080577,1557422239,رَهف ☪︎,Rahaxf1,False,NetflixMENA,False,اتفق,ar,,1,
1126536147377766400,1126535773229080577,1557422122,𝑨𝒃𝒅𝒖𝒍𝒍𝒂𝒉 🔱,i_4s10,False,NetflixMENA,False,في امل ترجعوا Dexter ؟ ,ar,,2,
1127277674421018624,1126535773229080577,1557598916,محمد العنزي,123alenezi,False,i_4s10 NetflixMENA,False,حسبي الله ونعم الوكيل يوم تابعته ووصلت للجزء الثالث انشال من نتفليكس ,ar,,,
1126541203367976960,1126535773229080577,1557423327,Hamzeh Eldurinii,peraltiag01,False,NetflixMENA,False,@AhmadShawar6,und,,1,
1126577268053159940,1126535773229080577,1557431926,lola flanery melts my heart,lexaperalta,False,7amzehDurinii NetflixMENA,False,اول ميم عربي عن اي مسلسل بضحك,ar,,,
1126536906282606592,1126535773229080577,1557422303,JW⚜️.,jl9ii,False,NetflixMENA,true,يانتفليكس مايصيير كذا ! ياخي نزلوا الاجزاء الاوله من مسلسل pretty little lairs بالله هذيي حااله؟؟ اتابع من المواقع وترجمته كذا ؟؟؟ pic.twitter.com/uMRGQiRJW8,ar,https://t.co/uMRGQiRJW8,1,
1126565023969619968,1126535773229080577,1557429006,3athary,miss2puc,False,NetflixMENA,False,عندي مشكله في الدفعات دفعت فاتوره الشهر و يطلع لي نواجه مشكله في الدفع ليش؟؟,ar,,,
1126862709121789952,1126535773229080577,1557499980,Lulwa Abdulla,LulwaAbdulla,False,NetflixMENA,true, pic.twitter.com/JzFG1OfvaY,und,https://t.co/JzFG1OfvaY,,
1126783533320683522,1126535773229080577,1557481103,just 3zooz🌐,3ziz_s_q,False,NetflixMENA,true, pic.twitter.com/F9jtkLrh2S,und,https://t.co/F9jtkLrh2S,,
1126648788616085505,1126535773229080577,1557448977,Mohammed Rajh,MohammedRajh1,False,NetflixMENA,False,الموسم الخامس قيامه ارطغرل متى بينزل ؟,ar,,,
1126602922928816133,1126535773229080577,1557438042,A R W A,ArwaAR_,False,NetflixMENA,true, pic.twitter.com/cF11gwYLKd,und,https://t.co/cF11gwYLKd,,
1126591167737602051,1126535773229080577,1557435240,أمججججججد,Amjad1080p,False,NetflixMENA,False,يخي جوي مططططهبببل ,ar,,,
1126562950989393921,1126535773229080577,1557428512,جنة,Paradise_984,False,NetflixMENA,False,الشي الوحيد اللي ما قدرت احبه اللقيمات,ar,,,
1126559237721583616,1126535773229080577,1557427627,Ńãŵâf al abdualqader📸,nawaf8n,False,NetflixMENA,False,هاذي النظره تستحق للقهوة وقليل من الحلا,ar,,,
1126710750326616070,1126535773229080577,1557463750,غ,ga1aj,False,NetflixMENA,False,جوي,ar,,,
1126551621381574656,1126535773229080577,1557425811,Saleh Bin Ahmed🇸🇦🖊,svz_x,False,NetflixMENA,False,نزلو لنا العاصوف,ar,,,
1126539594755903488,1126535773229080577,1557422944,ليلى القطان 👸🏻,L_alqattan97,False,NetflixMENA,true, pic.twitter.com/LBLGT7jCQy,und,https://t.co/LBLGT7jCQy,,
1126536466786594816,1126535773229080577,1557422198,ورده القمر,omeuinu,False,NetflixMENA,False,شدعوه ماتدردون عليا,ar,,,
1126567491227062272,1126535773229080577,1557429595,ِ,rviii79,False,NetflixMENA,False,اقول يانتفلكس عطوني مسلسل عندكم حلو تعبت وانا ادور ، خلصت المسلسلات الحلوه,ar,,,
1126649926895665157,1126535773229080577,1557449249,khalid❄️❄️..,KhaledDSuLTAN,False,NetflixMENA,False,اضحكوا,ar,,,
1126796103305842688,1126535773229080577,1557484100,نننؤيصر الشمـريٌ 🗣.,Nwe9r20,False,NetflixMENA,False,ظريف (: .,ar,,,
1126542194381414400,1126535773229080577,1557423563,Ahm.⏱,iiFaBle,False,NetflixMENA,true,الادمن : pic.twitter.com/VmeE8lx49t,ar,https://t.co/VmeE8lx49t,1,
1126650108261670912,1126535773229080577,1557449292,ᎻᎪᎷᏃᎪ𖤍 .,fxxvoid,False,iiFaBle NetflixMENA,False,الين دحين مافهمت الصوره.,ar,,,
1126538253056786432,1126535773229080577,1557422624,‏‏‏‏عبدالله خبير تقني ✨,i4o8,False,NetflixMENA,true,بالله طيرو المترجم لموڤي Bird box . pic.twitter.com/3Ce2t3mHP2,ar,https://t.co/3Ce2t3mHP2,1,
1126620028412071937,1126535773229080577,1557442121,Mohammed Alawadh,AlAwadhMohammed,False,i4o8 NetflixMENA,False,المخرج كان مضيع المترجم صح ,ar,,,
1126537003246542848,1126535773229080577,1557422326,hamed حامد,just_7amed,False,NetflixMENA,true,الريكشن  pic.twitter.com/ib1TtLsoK5,ar,https://t.co/ib1TtLsoK5,2,
1126538342236086272,1126535773229080577,1557422645,عبدالله,lion7_sh,False,NetflixMENA,False,لازم تحسن مستواك,ar,,1,
1126536319260344321,1126535773229080577,1557422163,نَايِف ✨,Naif7j,False,NetflixMENA,False,هه ضحتس,ar,,1,
1126536074866626561,1126535773229080577,1557422104,Y,Y43709000,False,NetflixMENA,False,بالعسل ويسلام سلم,ar,,1,
1126535877444997121,1126535773229080577,1557422057,K A T A K U R i 🔥,Hisoka_LFC,False,NetflixMENA,False,كميديا,ar,,1,
1126537254233624576,1126535773229080577,1557422386,ßaif,NachoSaif,False,NetflixMENA,true, pic.twitter.com/aVhVpc9tad,und,https://t.co/aVhVpc9tad,1,
1126536559858204673,1126535773229080577,1557422220,s🇫🇷⭐️⭐️,sami123s4s5,False,NetflixMENA,False,,und,,1,
1126538377094991873,1126535773229080577,1557422653,دايمن,1Avzi,False,NetflixMENA,False,ذا هندرد يالغالي؟,ar,,1,
1126538689897738243,1126535773229080577,1557422728,Mo deutsch,deu_mo,False,NetflixMENA,False,فليكس ليش اللغة العربية ما متاحة بكل الأفلام؟؟,ar,,1,
1126648814490853376,1126535773229080577,1557448984,سمبوسة جبن 🥺,Sambusa_,False,NetflixMENA,False,"انا ما ادري ليه انتم يا البشر تهتمون باللي اسمه لقيمات، وحنا السمبوسات ما احد مهتم فينا 
على الاقل اهتمو بقضيتي واحموني من التنمر من سمبوسة اللحم والدجاج ",ar,,,
1126650381667270658,1126535773229080577,1557449357,ᎻᎪᎷᏃᎪ𖤍 .,fxxvoid,False,Sambusa_ NetflixMENA,False,فله كدا يعني؟,ar,,,
1126650819447750656,1126535773229080577,1557449462,سمبوسة جبن 🥺,Sambusa_,False,fxxvoid NetflixMENA,False,"صارت المطالبة بالحقوق فلة؟ 
ليه تسوون فيني كذا؟ والله انا بريئة ",ar,,,
1126855629031858181,1126535773229080577,1557498292,send help,unefilletrange,False,NetflixMENA,true, pic.twitter.com/rZA8M09AsL,und,https://t.co/rZA8M09AsL,,
1126568224089419776,1126535773229080577,1557429769,GOD IS MIN YOONGI,madelyynee,False,NetflixMENA,False,اقول متى بتنزلون مسلسل لوست,ar,,,
1126535951872819205,1126535773229080577,1557422075,ليوريو,leorioXr,False,NetflixMENA,False,فرندز لا يروح تكفون ,ar,,1,1
1126539475100762112,1126535773229080577,1557422915,nobody,F2iii_,False,NetflixMENA,true,ياخي جوي  pic.twitter.com/4pT1oGodsW,ar,https://t.co/4pT1oGodsW,2,
1126830717424553989,1126535773229080577,1557492353,Netflix MENA,NetflixMENA,False,F2iii_,False,دائماً همه في بطنه ,ar,,,
1126879113300652034,1126535773229080577,1557503891,nobody,F2iii_,False,NetflixMENA,False,فديته هو وبطنه ,ar,,,
1126536328215244800,1126535773229080577,1557422165,عاصم لانيستر,cwbs_,False,NetflixMENA,False,صايد جو السعاوده,ar,,1,
1126537390762483712,1126535773229080577,1557422418,عادل الكريديس,Adoooli7,False,cwbs_ NetflixMENA,true,تخيلت شكلك وانت تكتب  pic.twitter.com/iEUXnRvaH9,ar,https://t.co/iEUXnRvaH9,,
1126535920214335488,1126535773229080577,1557422068,عبدالرحمن,icxx3,False,NetflixMENA,False,مايضحك احذف,ar,,1,
1126539531182845953,1126535773229080577,1557422928,ٰمحمد,alsihly,False,NetflixMENA,False,How you doing,en,,1,
1126536887244664834,1126535773229080577,1557422298,Captian this,MyBlosher,False,NetflixMENA,true, pic.twitter.com/pEuxcFoCg7,und,https://t.co/pEuxcFoCg7,1,
1126536756382269442,1126535773229080577,1557422267,أحمد 🎗,itsHmuod,False,NetflixMENA,False,وش الفلة ذي,ar,,1,
1126542496836857856,1126535773229080577,1557423636,🦢,virbl4,False,NetflixMENA,False,لاعاد تنكت يرحم امك,ar,,1,
1126537336257433601,1126535773229080577,1557422405,أ.سلطان العمري,sult6114,False,NetflixMENA,False,وين بقية اجزاء فايكنق ..تعبنا ننتظر,ar,,1,
1126542106896609280,1126535773229080577,1557423543,AlDanah,jj51453939,False,NetflixMENA aoo_x5,False,@aoo_x5 لقيماتي تستحق هذي النظرة ,ar,/aoo_x5,1,
1126542412338356224,1126535773229080577,1557423615,BOO!,aoo_x5,False,jj51453939 NetflixMENA,true,وضعي مع لقيماتك: pic.twitter.com/KzBsq2PMWH,ar,https://t.co/KzBsq2PMWH,1,1
1126536007279628288,1126535773229080577,1557422088,Goliath,glith_0,False,NetflixMENA,False,مسوي صايد جو المسلمين انت,ar,,2,
1126819368522985472,1126535773229080577,1557489647,ابو سليمان,qULMJeatYhECmHd,False,NetflixMENA,False,متا تنزلون قوثهام الموسم الخامس,ar,,,
1126577254631391232,1126535773229080577,1557431922,rr,razan99711,False,NetflixMENA,False,طيب بلاش نستخدم جوي ف نكت الواتساب,ar,,,
1126621288901091328,1126535773229080577,1557442421,X,selo996,False,NetflixMENA,False,وش صار على the 100 متى ينزل,ar,,,
1126826349736361990,1126535773229080577,1557491311,™,Kowait_,False,NetflixMENA,False,لقيمات مال الزقها براسك بروحك محتواك زباله هالمره تضيف محتوى تسميه رمضانيات!!! انتو شنو بشر,ar,,,
1126536859570638848,1126535773229080577,1557422292,ARYA,x1llv_,False,NetflixMENA,False,كلزق,ar,,1,
1126610361799585793,1126535773229080577,1557439816,أبو قحط,1Azmagnanimity,False,NetflixMENA,False,تطرررريش,ar,,,
1126536205741563905,1126535773229080577,1557422136,SAiF,DexSAIF,False,NetflixMENA,False,وش تنصحوني اتابع,ar,,1,
1126610100477747200,1126535773229080577,1557439754,عمر,perbq,False,NetflixMENA,False,نت فلكس امنيتي انك ترد علي ,ar,,,
1114096120362414080,1113007572477513728,1554456188,🍃,WildPhotoss,False,,true,السلسلة الكاملة متوفّرة الآن على نتفلكس  #OurPlanet pic.twitter.com/he98N4rgQG,ar,/hashtag/OurPlanet?src=hash /hashtag/OurPlanet?src=hash https://t.co/he98N4rgQG,26,2
1113016100797734914,1113007572477513728,1554198691,عبدالمجيد,mageedo,False,WildPhotoss NetflixMENA,False,ابي اشوف فلم كوكب الارض كيف؟,ar,,1,
1113017171976839168,1113007572477513728,1554198947,🍃,WildPhotoss,False,mageedo NetflixMENA,False,"كان موجو على نتفلكس لكن أتوقع انحذف
شوفه هنا:  https://egy.best/season/planet-earth-season-1/ …",ar,https://t.co/dODqTQGLSO,11,1
1115023230362845190,1113007572477513728,1554677228,حمزة الغامدي,HamzaAlraiyg,False,WildPhotoss NetflixMENA,False,مافيه له دبلجه ؟,ar,,,
1113062397386809346,1113007572477513728,1554209729,مَجّـدْ المرشـود 🐘,MajdA7mad,False,WildPhotoss NetflixMENA,true, pic.twitter.com/8AwLUAMdWu,und,https://t.co/8AwLUAMdWu,,
1113248420972593152,1113007572477513728,1554254081,عمّار الحميد,alhomaidam,False,WildPhotoss NetflixMENA,False,صوت السير ديفيد,ar,,,
1113012003298271233,1113007572477513728,1554197715,مُحَمّد,Kardal7i,False,WildPhotoss NetflixMENA,False,,und,,,
1113077031271624705,1113007572477513728,1554213218,☁️,HAY11Y,False,WildPhotoss NetflixMENA,False,تعليقه يخليك تنسجم احب الوثائقيات اللي بصوته ,ar,,,
1113012270941069312,1113007572477513728,1554197778,Al Admiral,n9_b11,False,WildPhotoss NetflixMENA,False,اما ينزل ذكريني اشوفه ,ar,,,
1113087742269968387,1113007572477513728,1554215772,Sekiro عبد الرحمن,mark_ayt,False,WildPhotoss NetflixMENA,False,هل راح يكون داعم للHDR ؟,ar,,,
1113043946178076673,1113007572477513728,1554205330,Omnia Abdulgani . 🌸,Amoon_Brooks,False,WildPhotoss NetflixMENA,False,اي برنامج من تعليق ذا الشخص يجي ممتع ,ar,,,
1118162261258981376,1113007572477513728,1555425632,فهد الزهراني,Fahadsz7,False,WildPhotoss NetflixMENA,False,رائع ,ar,,,
1116054852373757954,1113007572477513728,1554923186,Saeed Alamry,saeed_alamry,False,WildPhotoss NetflixMENA,False,"I can’t believe how amazing this documentary was ,,, unbelievable how did they mange to capture those scenes ,,, unfortunately no Arabic saunds ،، i which if my grandpa can understand the language,, he will looove it ,,",en,,,
1113011886151401477,1113007572477513728,1554197687,Totti alroqi ♔,tottialroqi,False,WildPhotoss NetflixMENA,False,الفيديو هذا لحاله خورافي ,ar,,,
1113337832024739840,1113007572477513728,1554275398,آلف🇸🇦✨,1cuteonly,False,WildPhotoss NetflixMENA,False,وش هالتصوير البطل!!جميل مره يا #NetflixMENA ,ar,/hashtag/NetflixMENA?src=hash,,
1113230233497493504,1113007572477513728,1554249745,Rehab ⚯͛,6vsi9,False,WildPhotoss NetflixMENA,False,finally,en,,,
1113099399159341058,1113007572477513728,1554218551,Malak,MalakMalookabdo,False,WildPhotoss NetflixMENA,False,كخطوة اولى نتخلصو من الليبين,ar,,3,
1113099773882654722,1113007572477513728,1554218641,𝕸𝖆𝖞𝖔𝖋 𝕰𝖑𝖐𝖊𝖟𝖟𝖆,MayofElkezza,False,MalakMalookabdo WildPhotoss NetflixMENA,true, pic.twitter.com/xzGH5OdAYB,und,https://t.co/xzGH5OdAYB,,
1114150485752254465,1113007572477513728,1554469150,ابو محمد الصقير,alsugairmms,False,WildPhotoss NetflixMENA,true,"ما يطوفني بالتأكيد 
قمة المتعة هالبرنامج  pic.twitter.com/idFrD18L8J",ar,https://t.co/idFrD18L8J,1,
1113473694746259458,1113007572477513728,1554307790,ديڤيد🇸🇦,David_Ijx,False,WildPhotoss NetflixMENA,False,بصوتي,ar,,,
1113085297254916096,1113007572477513728,1554215189,saed albogami,saedalbogami,False,WildPhotoss NetflixMENA,true, pic.twitter.com/7IsJ7kFqV7,und,https://t.co/7IsJ7kFqV7,,
1113037834989068288,1113007572477513728,1554203873,فيدم,_t99r,False,WildPhotoss NetflixMENA,False,طيب وش اكتب عشان يطلع لي هذا الفلم,ar,,,
